sample_index,true_label,true_class,exit_after_layer1.0_pred_label,exit_after_layer1.0_pred_class,exit_after_layer1.0_correct,exit_after_layer1.0_confidence,exit_after_layer1.0_entropy,exit_after_layer2.0_pred_label,exit_after_layer2.0_pred_class,exit_after_layer2.0_correct,exit_after_layer2.0_confidence,exit_after_layer2.0_entropy,final_pred_label,final_pred_class,final_correct,final_confidence,final_entropy
3799,3,cat,0,airplane,False,0.38547739,0.78926986,3,cat,True,0.63371778,0.55981886,3,cat,True,0.99809128,0.00608542
3800,5,dog,3,cat,False,0.50837618,0.53786087,3,cat,False,0.45658320,0.46586129,5,dog,True,0.89181709,0.16706826
3801,1,automobile,0,airplane,False,0.47435924,0.70228571,1,automobile,True,0.96060741,0.08541054,1,automobile,True,0.99991608,0.00040244
3802,2,bird,6,frog,False,0.35207480,0.75800073,2,bird,True,0.89435202,0.22337769,2,bird,True,0.99987328,0.00064135
3803,7,horse,7,horse,True,0.98575044,0.03619634,7,horse,True,0.99815589,0.00620394,7,horse,True,0.99997401,0.00013629
3804,7,horse,7,horse,True,0.43976596,0.76411217,7,horse,True,0.93579346,0.11945940,7,horse,True,0.99933523,0.00287372
3805,3,cat,0,airplane,False,0.63426679,0.57839411,3,cat,True,0.58398890,0.63969839,3,cat,True,0.82898283,0.31132618
3806,8,ship,0,airplane,False,0.41812989,0.62840658,8,ship,True,0.70122290,0.34982175,8,ship,True,0.83331949,0.21751820
3807,1,automobile,1,automobile,True,0.45070398,0.52830982,1,automobile,True,0.95119977,0.10137819,1,automobile,True,0.99959344,0.00164868
3808,0,airplane,0,airplane,True,0.62485015,0.48755652,0,airplane,True,0.79324096,0.35135993,0,airplane,True,0.95935655,0.09132078
3809,6,frog,3,cat,False,0.31925383,0.71640188,6,frog,True,0.86798906,0.24613635,6,frog,True,0.92127252,0.15808210
3810,8,ship,8,ship,True,0.95714223,0.08868938,8,ship,True,0.67755407,0.32290930,8,ship,True,0.92650443,0.11818007
3811,5,dog,5,dog,True,0.78284246,0.26651612,5,dog,True,0.97330940,0.05419412,5,dog,True,0.99975818,0.00104117
3812,9,truck,9,truck,True,0.70964420,0.38317606,9,truck,True,0.99967706,0.00129356,9,truck,True,0.99999964,0.00000259
3813,4,deer,6,frog,False,0.35596946,0.57785314,6,frog,False,0.88172209,0.24816853,4,deer,True,0.99299800,0.02095771
3814,3,cat,2,bird,False,0.28285646,0.81971645,2,bird,False,0.38195142,0.65022665,3,cat,True,0.92017490,0.15455794
3815,7,horse,2,bird,False,0.29242614,0.72620261,7,horse,True,0.46239176,0.65123600,7,horse,True,0.99954492,0.00182746
3816,2,bird,2,bird,True,0.84930456,0.28767359,2,bird,True,0.85308236,0.23779058,2,bird,True,0.99986959,0.00063998
3817,2,bird,4,deer,False,0.37055415,0.71692002,2,bird,True,0.63399017,0.52596182,2,bird,True,0.99794918,0.00762047
3818,8,ship,8,ship,True,0.83067834,0.28816175,8,ship,True,0.99825257,0.00581531,8,ship,True,0.99794668,0.00682237
3819,5,dog,2,bird,False,0.41136545,0.63236797,6,frog,False,0.64441890,0.34584093,3,cat,False,0.48252264,0.61420393
3820,7,horse,7,horse,True,0.94744802,0.10878967,7,horse,True,0.96931589,0.06202217,7,horse,True,0.99932086,0.00264544
3821,2,bird,6,frog,False,0.37671411,0.63748318,6,frog,False,0.39255238,0.57943797,2,bird,True,0.60321426,0.33003798
3822,2,bird,8,ship,False,0.44124007,0.69102275,2,bird,True,0.77658337,0.34839305,2,bird,True,0.98941189,0.03451457
3823,9,truck,9,truck,True,0.93819344,0.12598518,9,truck,True,0.99855834,0.00476754,9,truck,True,0.99998021,0.00010337
3824,4,deer,4,deer,True,0.81009442,0.33251572,4,deer,True,0.93072408,0.12702762,4,deer,True,0.99997103,0.00015079
3825,5,dog,3,cat,False,0.52289331,0.42170581,3,cat,False,0.74516398,0.30141518,3,cat,False,0.52805662,0.30224428
3826,3,cat,5,dog,False,0.46468475,0.45076749,3,cat,True,0.88089854,0.19222997,3,cat,True,0.99944133,0.00212134
3827,6,frog,6,frog,True,0.32396841,0.62664700,6,frog,True,0.71915644,0.36324176,4,deer,False,0.87470281,0.23099820
3828,0,airplane,8,ship,False,0.59987634,0.40437573,0,airplane,True,0.90600902,0.19796926,0,airplane,True,0.99296087,0.02102454
3829,8,ship,8,ship,True,0.80362642,0.23691639,8,ship,True,0.97709572,0.04880765,8,ship,True,0.99994707,0.00026007
3830,6,frog,6,frog,True,0.56992471,0.53850901,6,frog,True,0.91484720,0.18149111,6,frog,True,0.99975210,0.00118627
3831,0,airplane,1,automobile,False,0.47009593,0.69625354,0,airplane,True,0.61963874,0.44836187,0,airplane,True,0.99879408,0.00484929
3832,8,ship,8,ship,True,0.78230399,0.29455066,8,ship,True,0.73788041,0.33755273,8,ship,True,0.91299319,0.15650406
3833,3,cat,3,cat,True,0.34412548,0.79264235,3,cat,True,0.66976464,0.56224245,3,cat,True,0.99674350,0.01098878
3834,6,frog,6,frog,True,0.99682057,0.01065601,6,frog,True,0.99999452,0.00003261,6,frog,True,0.99999988,0.00000150
3835,0,airplane,0,airplane,True,0.89281207,0.22457163,0,airplane,True,0.99179780,0.02481951,0,airplane,True,0.99993563,0.00034460
3836,7,horse,7,horse,True,0.77749187,0.35521919,7,horse,True,0.98600972,0.03837971,7,horse,True,0.99984002,0.00076521
3837,4,deer,7,horse,False,0.64501613,0.37227678,4,deer,True,0.85604870,0.25164953,4,deer,True,0.99938989,0.00248593
3838,7,horse,9,truck,False,0.43831494,0.59586674,7,horse,True,0.76740569,0.34630457,7,horse,True,0.99264342,0.02205559
3839,4,deer,4,deer,True,0.78910822,0.35295787,4,deer,True,0.98546672,0.03946442,4,deer,True,0.99999917,0.00000566
3840,3,cat,3,cat,True,0.45974252,0.55154902,3,cat,True,0.44380865,0.76062596,3,cat,True,0.92503554,0.12360723
3841,9,truck,1,automobile,False,0.81309891,0.24945861,9,truck,True,0.79791665,0.22135480,9,truck,True,0.99018878,0.02433500
3842,8,ship,8,ship,True,0.61981046,0.56153387,8,ship,True,0.69344813,0.45679989,8,ship,True,0.99998713,0.00007636
3843,2,bird,2,bird,True,0.49116990,0.59668446,0,airplane,False,0.57053709,0.39631632,2,bird,True,0.99969888,0.00137686
3844,9,truck,9,truck,True,0.73712158,0.27930027,9,truck,True,0.99682140,0.00954283,9,truck,True,0.99999213,0.00004657
3845,9,truck,9,truck,True,0.58696574,0.56111753,9,truck,True,0.99979311,0.00092970,9,truck,True,0.99977654,0.00103540
3846,7,horse,7,horse,True,0.68214875,0.32246679,7,horse,True,0.91130084,0.13591646,7,horse,True,0.99816978,0.00616144
3847,1,automobile,1,automobile,True,0.97669256,0.05581967,1,automobile,True,0.99999368,0.00003746,1,automobile,True,0.99999976,0.00000194
3848,9,truck,1,automobile,False,0.78705072,0.30424866,1,automobile,False,0.86432308,0.23549646,1,automobile,False,0.49190596,0.53895777
3849,3,cat,3,cat,True,0.31332278,0.85098583,3,cat,True,0.56922001,0.55910093,3,cat,True,0.87560451,0.23994359
3850,1,automobile,1,automobile,True,0.78381115,0.33907956,1,automobile,True,0.97579670,0.05697340,1,automobile,True,0.87615824,0.21842080
3851,9,truck,9,truck,True,0.93194121,0.13568559,9,truck,True,0.99988770,0.00052879,9,truck,True,0.99999738,0.00001633
3852,0,airplane,0,airplane,True,0.83559626,0.22827303,0,airplane,True,0.93112266,0.12156263,0,airplane,True,0.99293172,0.01967244
3853,1,automobile,1,automobile,True,0.75709873,0.29796359,1,automobile,True,0.99954659,0.00175259,1,automobile,True,0.99993396,0.00033851
3854,4,deer,6,frog,False,0.35299253,0.61849409,6,frog,False,0.68878907,0.42966500,2,bird,False,0.47465435,0.39846623
3855,8,ship,2,bird,False,0.29685977,0.76059169,8,ship,True,0.84631020,0.25188985,8,ship,True,0.99450594,0.01629723
3856,7,horse,5,dog,False,0.48643717,0.45520729,3,cat,False,0.66306835,0.45457023,4,deer,False,0.90635735,0.18218698
3857,1,automobile,0,airplane,False,0.33040628,0.70132482,7,horse,False,0.70668042,0.39797059,1,automobile,True,0.89991230,0.19834369
3858,8,ship,8,ship,True,0.92427468,0.15785536,8,ship,True,0.99990594,0.00044353,8,ship,True,0.99998093,0.00010628
3859,8,ship,4,deer,False,0.20346890,0.94002968,8,ship,True,0.78618526,0.28272805,8,ship,True,0.99953902,0.00203680
3860,2,bird,2,bird,True,0.37130627,0.57157731,2,bird,True,0.66414529,0.44192553,2,bird,True,0.99977928,0.00103472
3861,2,bird,6,frog,False,0.23711862,0.89405251,6,frog,False,0.68157154,0.46461871,2,bird,True,0.79215062,0.26061377
3862,9,truck,9,truck,True,0.39278588,0.55299371,9,truck,True,0.99014378,0.02574062,9,truck,True,0.99983656,0.00072588
3863,1,automobile,1,automobile,True,0.93219393,0.13078484,1,automobile,True,0.98701352,0.03045705,1,automobile,True,0.99997997,0.00010964
3864,5,dog,5,dog,True,0.62456024,0.48629278,2,bird,False,0.54896802,0.53987867,5,dog,True,0.89816397,0.18511434
3865,0,airplane,0,airplane,True,0.68270892,0.42599079,0,airplane,True,0.66742700,0.45381460,0,airplane,True,0.76199180,0.33263820
3866,6,frog,3,cat,False,0.42088592,0.54418957,3,cat,False,0.47875711,0.62002563,6,frog,True,0.39638737,0.70870352
3867,1,automobile,1,automobile,True,0.52179003,0.46267447,1,automobile,True,0.97259867,0.05623704,1,automobile,True,0.99749207,0.00766054
3868,4,deer,4,deer,True,0.79686886,0.36147368,4,deer,True,0.73613548,0.39509895,4,deer,True,0.99756491,0.00872321
3869,2,bird,2,bird,True,0.43463156,0.63967782,2,bird,True,0.94254279,0.11433893,2,bird,True,0.97487992,0.05376967
3870,2,bird,2,bird,True,0.55465400,0.48528254,2,bird,True,0.96155876,0.08325273,2,bird,True,0.99969101,0.00138324
3871,1,automobile,1,automobile,True,0.73525429,0.30437681,1,automobile,True,0.96099722,0.07273415,1,automobile,True,0.99985349,0.00063776
3872,2,bird,7,horse,False,0.48430741,0.52862442,0,airplane,False,0.73080379,0.43111557,4,deer,False,0.89970005,0.20795053
3873,0,airplane,8,ship,False,0.79565626,0.29664046,0,airplane,True,0.64330035,0.29688177,0,airplane,True,0.99794418,0.00700670
3874,1,automobile,9,truck,False,0.25027612,0.80355048,0,airplane,False,0.42631510,0.55074048,8,ship,False,0.99135572,0.02261903
3875,6,frog,6,frog,True,0.74542433,0.38619801,6,frog,True,0.80553132,0.32456505,6,frog,True,0.83015579,0.25411847
3876,3,cat,3,cat,True,0.33011568,0.63884681,4,deer,False,0.62392330,0.41964233,3,cat,True,0.83908272,0.24009518
3877,8,ship,8,ship,True,0.46423316,0.45795768,0,airplane,False,0.95285231,0.08993527,0,airplane,False,0.96661258,0.06539118
3878,4,deer,6,frog,False,0.49236277,0.47416016,4,deer,True,0.68326569,0.31617820,4,deer,True,0.99999189,0.00004872
3879,4,deer,5,dog,False,0.31374291,0.66654605,4,deer,True,0.85902214,0.24111208,4,deer,True,0.99923694,0.00281847
3880,9,truck,9,truck,True,0.84482843,0.26915064,9,truck,True,0.99848229,0.00553718,9,truck,True,0.99979907,0.00087285
3881,5,dog,5,dog,True,0.61874163,0.39506733,5,dog,True,0.99470681,0.01605911,5,dog,True,0.99996054,0.00019273
3882,0,airplane,0,airplane,True,0.85736275,0.25048727,0,airplane,True,0.99467802,0.01633613,0,airplane,True,0.99819285,0.00595094
3883,0,airplane,0,airplane,True,0.38959593,0.68229163,0,airplane,True,0.96852475,0.08391801,0,airplane,True,0.99999976,0.00000135
3884,4,deer,4,deer,True,0.65413082,0.48410696,4,deer,True,0.98732656,0.03480153,4,deer,True,0.99999547,0.00002888
3885,6,frog,3,cat,False,0.43522894,0.68910050,6,frog,True,0.71179628,0.34403333,6,frog,True,0.50389498,0.37293643
3886,3,cat,6,frog,False,0.57201296,0.55348098,3,cat,True,0.78397459,0.27802107,3,cat,True,0.93812442,0.12515739
3887,7,horse,7,horse,True,0.80909055,0.32243341,7,horse,True,0.98158592,0.04510481,7,horse,True,0.99861324,0.00572698
3888,5,dog,5,dog,True,0.50465637,0.56059897,4,deer,False,0.46104354,0.55017650,5,dog,True,0.62203056,0.49822345
3889,6,frog,6,frog,True,0.85949337,0.24800503,6,frog,True,0.99054503,0.02950235,6,frog,True,0.84631175,0.23740011
3890,3,cat,7,horse,False,0.55526960,0.54675466,3,cat,True,0.45196724,0.54139400,3,cat,True,0.99893993,0.00416490
3891,7,horse,7,horse,True,0.52969116,0.59768838,7,horse,True,0.80832916,0.34455147,7,horse,True,0.95938736,0.09151191
3892,9,truck,9,truck,True,0.53312290,0.51089454,9,truck,True,0.99155092,0.02418702,9,truck,True,0.99999785,0.00001366
3893,7,horse,7,horse,True,0.53837091,0.54152381,7,horse,True,0.67032337,0.39456686,7,horse,True,0.97524220,0.06021935
3894,3,cat,6,frog,False,0.65501750,0.46650833,4,deer,False,0.38324195,0.60144252,4,deer,False,0.87749195,0.17191301
3895,9,truck,9,truck,True,0.87845922,0.17928374,9,truck,True,0.99475443,0.01433676,9,truck,True,0.99985254,0.00063252
3896,2,bird,2,bird,True,0.64951605,0.41972837,2,bird,True,0.73643589,0.36057782,2,bird,True,0.99252498,0.02430117
3897,2,bird,4,deer,False,0.42082703,0.56300104,2,bird,True,0.70270956,0.29222798,2,bird,True,0.99753141,0.00851841
3898,4,deer,4,deer,True,0.69481033,0.43124560,4,deer,True,0.95597732,0.09944657,4,deer,True,0.99997699,0.00012455
3899,7,horse,7,horse,True,0.47817442,0.68994844,7,horse,True,0.60683572,0.56860107,7,horse,True,0.97650880,0.04945062
3900,2,bird,2,bird,True,0.43306950,0.58236575,6,frog,False,0.73588377,0.42289183,2,bird,True,0.99960393,0.00171451
3901,5,dog,4,deer,False,0.45087671,0.64901406,4,deer,False,0.80379879,0.26349553,4,deer,False,0.97129381,0.07114052
3902,4,deer,5,dog,False,0.24040166,0.77092373,2,bird,False,0.43459535,0.68826264,4,deer,True,0.98647678,0.03700962
3903,9,truck,9,truck,True,0.82780707,0.28277650,9,truck,True,0.99792248,0.00723466,9,truck,True,0.99996877,0.00017676
3904,2,bird,2,bird,True,0.35485640,0.70593500,0,airplane,False,0.60865140,0.30615202,2,bird,True,0.93717116,0.10477985
3905,4,deer,4,deer,True,0.68773144,0.37415043,4,deer,True,0.96665961,0.08272611,4,deer,True,0.99949968,0.00219040
3906,9,truck,9,truck,True,0.32583100,0.60997182,9,truck,True,0.98256117,0.04330704,9,truck,True,0.99986839,0.00057786
3907,5,dog,5,dog,True,0.49560305,0.48402646,5,dog,True,0.98980027,0.02973770,5,dog,True,0.99926215,0.00295277
3908,4,deer,4,deer,True,0.76741475,0.39085427,4,deer,True,0.96418387,0.08431698,4,deer,True,0.99997103,0.00014951
3909,5,dog,5,dog,True,0.48668590,0.48158845,5,dog,True,0.75628024,0.26861042,5,dog,True,0.95447743,0.09826142
3910,2,bird,3,cat,False,0.34512228,0.73302168,2,bird,True,0.31879982,0.71448582,4,deer,False,0.75516403,0.33944684
3911,4,deer,4,deer,True,0.83400482,0.25474530,4,deer,True,0.89187700,0.19098172,4,deer,True,0.99455029,0.01629519
3912,7,horse,7,horse,True,0.79418355,0.26595518,7,horse,True,0.83397681,0.19801810,7,horse,True,0.99773055,0.00763420
3913,8,ship,8,ship,True,0.42330509,0.56804836,0,airplane,False,0.52751327,0.35510495,8,ship,True,0.98028862,0.04951793
3914,8,ship,8,ship,True,0.47428769,0.66965657,8,ship,True,0.81019396,0.28666943,8,ship,True,0.95968813,0.09801211
3915,5,dog,5,dog,True,0.47594437,0.54268628,3,cat,False,0.52747321,0.54863304,5,dog,True,0.83962703,0.19149120
3916,5,dog,2,bird,False,0.34864491,0.67535603,5,dog,True,0.46211371,0.56630415,5,dog,True,0.84021127,0.19843476
3917,2,bird,4,deer,False,0.54236060,0.55602342,2,bird,True,0.50720221,0.47385979,2,bird,True,0.96648705,0.07953011
3918,0,airplane,2,bird,False,0.48736817,0.50684601,0,airplane,True,0.91313869,0.18471031,0,airplane,True,0.98587459,0.03756148
3919,9,truck,9,truck,True,0.77821547,0.37290758,9,truck,True,0.94935328,0.11310055,9,truck,True,0.99936992,0.00271030
3920,7,horse,7,horse,True,0.64830583,0.35841483,7,horse,True,0.79985201,0.23987725,7,horse,True,0.99995780,0.00021795
3921,4,deer,2,bird,False,0.38850394,0.72422230,4,deer,True,0.59436917,0.57441288,4,deer,True,0.99996364,0.00019731
3922,7,horse,7,horse,True,0.78715652,0.29598668,7,horse,True,0.70523608,0.31854150,4,deer,False,0.87845075,0.16891369
3923,9,truck,9,truck,True,0.95915604,0.08930565,9,truck,True,0.99126995,0.02343529,9,truck,True,0.99997342,0.00014051
3924,0,airplane,0,airplane,True,0.91440821,0.15088159,0,airplane,True,0.99241817,0.02406475,0,airplane,True,0.99441129,0.01621774
3925,4,deer,4,deer,True,0.60808367,0.57575321,4,deer,True,0.77866626,0.33677992,4,deer,True,0.99999976,0.00000207
3926,7,horse,7,horse,True,0.39890978,0.62589645,7,horse,True,0.82268089,0.29869503,7,horse,True,0.99803668,0.00675222
3927,8,ship,8,ship,True,0.70364028,0.33352467,8,ship,True,0.98878664,0.02802308,8,ship,True,0.99999440,0.00003267
3928,8,ship,8,ship,True,0.71768212,0.39607882,8,ship,True,0.93335456,0.13003403,8,ship,True,0.99125165,0.02300342
3929,6,frog,2,bird,False,0.56955701,0.56771398,2,bird,False,0.62478435,0.48054811,6,frog,True,0.58968091,0.55096978
3930,4,deer,4,deer,True,0.67248756,0.45343065,4,deer,True,0.98423290,0.04456227,4,deer,True,0.99999893,0.00000780
3931,5,dog,5,dog,True,0.50671971,0.53213918,5,dog,True,0.79911500,0.30629584,5,dog,True,0.69234353,0.31086907
3932,5,dog,5,dog,True,0.57096028,0.53935301,5,dog,True,0.44926938,0.68673766,7,horse,False,0.53561330,0.40426025
3933,6,frog,6,frog,True,0.70464522,0.40406299,6,frog,True,0.99225348,0.02324108,6,frog,True,0.99525553,0.01515037
3934,3,cat,3,cat,True,0.50997251,0.38669527,3,cat,True,0.52939689,0.39249226,3,cat,True,0.96278512,0.08149051
3935,9,truck,9,truck,True,0.59339827,0.52891994,0,airplane,False,0.68536282,0.30745491,9,truck,True,0.99989557,0.00051066
3936,4,deer,4,deer,True,0.61805516,0.53807133,4,deer,True,0.91661167,0.15589665,4,deer,True,0.99999547,0.00002794
3937,4,deer,7,horse,False,0.54496574,0.49378064,4,deer,True,0.62768137,0.48935643,4,deer,True,0.98904294,0.03201612
3938,7,horse,7,horse,True,0.76852417,0.35019600,7,horse,True,0.99493128,0.01670072,7,horse,True,0.99987924,0.00057227
3939,9,truck,9,truck,True,0.94581777,0.11207075,9,truck,True,0.99979693,0.00085485,9,truck,True,0.99999928,0.00000483
3940,6,frog,6,frog,True,0.52387977,0.54382044,6,frog,True,0.95160311,0.11076041,6,frog,True,0.99997556,0.00013807
3941,3,cat,3,cat,True,0.53740686,0.41354281,3,cat,True,0.59035760,0.47428116,3,cat,True,0.76834846,0.29900494
3942,6,frog,6,frog,True,0.81075931,0.28601620,6,frog,True,0.99988067,0.00056883,6,frog,True,0.99995899,0.00020884
3943,8,ship,8,ship,True,0.79644734,0.25016835,8,ship,True,0.98924249,0.03012885,8,ship,True,0.99993658,0.00030401
3944,4,deer,2,bird,False,0.48628959,0.65080476,4,deer,True,0.52197981,0.52241349,4,deer,True,0.99990368,0.00045232
3945,0,airplane,0,airplane,True,0.39109954,0.76159024,0,airplane,True,0.72850412,0.46153983,0,airplane,True,0.98974729,0.03235983
3946,5,dog,5,dog,True,0.53659081,0.48000011,5,dog,True,0.81278706,0.29451606,5,dog,True,0.99000436,0.02893110
3947,4,deer,3,cat,False,0.29086843,0.71912259,4,deer,True,0.83877838,0.27245998,4,deer,True,0.99972063,0.00132235
3948,8,ship,8,ship,True,0.90569896,0.18971007,8,ship,True,0.97892684,0.04838740,8,ship,True,0.99879801,0.00429405
3949,6,frog,6,frog,True,0.88356245,0.20609349,6,frog,True,0.99994886,0.00025997,6,frog,True,0.99999380,0.00003703
3950,1,automobile,9,truck,False,0.48618361,0.59206563,0,airplane,False,0.73939967,0.29036835,1,automobile,True,0.62866825,0.31314957
3951,0,airplane,0,airplane,True,0.78297931,0.28288534,0,airplane,True,0.95050818,0.10030157,0,airplane,True,0.99991488,0.00042731
3952,1,automobile,1,automobile,True,0.62914228,0.35073805,1,automobile,True,0.99977225,0.00099409,1,automobile,True,0.99998713,0.00007021
3953,1,automobile,1,automobile,True,0.52093810,0.44413400,1,automobile,True,0.92313612,0.14094916,1,automobile,True,0.99844426,0.00526145
3954,7,horse,7,horse,True,0.72878593,0.41415566,7,horse,True,0.96415138,0.08236343,7,horse,True,0.99870396,0.00492526
3955,2,bird,0,airplane,False,0.56657124,0.47726852,0,airplane,False,0.52036673,0.54164374,0,airplane,False,0.60153884,0.47911263
3956,2,bird,4,deer,False,0.32375258,0.76487947,2,bird,True,0.36458838,0.74795258,2,bird,True,0.99861419,0.00546529
3957,6,frog,2,bird,False,0.34641606,0.70757776,0,airplane,False,0.92197174,0.15207279,8,ship,False,0.87609100,0.19281356
3958,7,horse,2,bird,False,0.33196464,0.64624733,0,airplane,False,0.59682190,0.35656881,7,horse,True,0.99489462,0.01623767
3959,1,automobile,1,automobile,True,0.94005817,0.11316402,1,automobile,True,0.98462600,0.03479534,1,automobile,True,0.99999595,0.00002444
3960,8,ship,8,ship,True,0.88915825,0.20695190,8,ship,True,0.60295582,0.46425948,8,ship,True,0.95682675,0.07988834
3961,6,frog,6,frog,True,0.98623312,0.03809274,6,frog,True,0.99658692,0.01083491,6,frog,True,0.98507059,0.03978978
3962,3,cat,6,frog,False,0.90820467,0.17209579,6,frog,False,0.94278800,0.09910095,3,cat,True,0.99979788,0.00093654
3963,3,cat,0,airplane,False,0.24324828,0.90454471,9,truck,False,0.83043694,0.30928451,3,cat,True,0.98458385,0.04688379
3964,7,horse,7,horse,True,0.66864842,0.45004466,9,truck,False,0.66906589,0.31748724,7,horse,True,0.98783243,0.03049207
